user_id,account_age_days,total_reviews
eJ5T1CgK_gmda7qvaID5QQ,1817,7
TzZfmvK-y7djJJ4Yg5CuBw,1179,7
geCedPlnrtF3nYvdoyWUFg,758,10
o_wOpL1H-zpdq-AuxrlkdQ,704,23
MqtOgcxBcgR8dMqAxcnH-A,3718,45
isP3qpBQCxKTyy_1HR4LOw,3638,33
lAcJLnSa9HiymBVXih0s3A,3181,16
WOfakw1YXmtYcuaep0NcYQ,3297,51
nTDnO83TUQWRFu7yO4Itew,2383,16
yPHavDKnaoAdrG621Gxzxw,2412,2
kslPQF-dHqwRaqBd_Cqilw,614,12
tuJJ4UPd7eVPHZeiLHY-Og,1308,9
OSpCfR5-k3vgOTX_VDOQmw,1043,12
BR47EvhljOHFK9QNMDIYaA,4541,210
X5A7lkgzXtEsbMyrcJLwIg,1086,3
BapQkNZvJqVzgfISC982eA,2028,3
Mo3Kkmu2cvojFZxgi80kJQ,1774,4
tlR_3r9j7t3c1VrlcKgiJg,3638,41
ys26Cac6wDZr5cIzMRCa0A,1671,279
W4mguNWnYyXMc6PxUcRfbg,1050,3
SCfwpfD5mWk0NSAewzXrLw,3562,14
XmSd6mpJ1_oTMekyjbjTiA,2155,3
UTrnLIUjZfyMh00XhAuOQw,2470,69
kFuJlJlhpbJgV4rOVXUNmA,651,7
Fvs0pma6I6E2G0GzMmBNGQ,1285,4
if0KeBZJl4okoZfYCMTAgQ,3781,464
_Nw4usT8M3oJZgKaKAgKpg,3738,66
oR6d1m-_wyZeaJW-GzJX5Q,1737,18
IH6fcFfqtc2bd5PCcsdFbg,2067,14
eHqyJflmfd8QU8vlQ8i_OA,860,4
y431l5GrZE1R_M7uTlFsvw,1486,9
vxiMEZfCUHtO640sA124rg,2882,8
1KV5CbgqcAk_YCpab9cECA,2586,19
2smBZLkcYUY4VgQJnnyWow,3905,33
4ip22EzfHFD9EVI9wXpJnQ,2747,24
ReeBGvLDhkYouBttFHvv-w,2731,215
5F_JeT7CVpxQyztioN0t0w,1306,51
MznSIYLow7xJsU2IeObp5A,2480,3
wtbaF4pkZgdZNkazSZH0wg,2970,80
Y2Lbi1mUr0SH3tC20ugf6w,2393,7
s0jP2VjOflwA58ZQltyzuA,2505,23
YgcqSIVPEnvK5yphYObTEw,2528,20
tQOWr2gpgnS0xwu4ii1xXw,2277,4
7D9dPxyBhZ-wOKxRz0eSTg,3049,28
AtIe7KjTMk9_s5bXZmJ6sw,1267,17
bIN7C-E686yyvbRkX4oVag,2466,18
xj3R2gk1Wgq3cOfyKppexQ,1449,49
RgTByLRNRTJNmeWgp6Kg4Q,4235,109
Q8fNSloktdb77BEea-Z49g,3104,37
YSI6ca4Wc50xfQz3pDgAZA,2293,162
7LNS9svMtNIVgLwLGRznkw,1742,7
QcDAlE7EQ2NV01bUEXF33A,2986,38
X9-R0p1UjeUCoHB_FN3bxg,2989,20
MBiYvAWq0o-MIOzDs7UHvA,1452,9
gFz5GOyvexsJ0jvXn8Lnwg,1190,186
X9k-0LTcHOC72nXA-3AKZQ,3003,33
rdg9MDFhfDC5ABJol_R6yw,2665,36
EwrhEF3LvNDu5IjoUBrlMg,4243,22
oQBJMXUD2AhOC-2OaVdKHw,2207,47
FNXN_A2r9jfP2IySZJBg-A,923,11
og-vD9plC5tinlV74Ohndg,1621,7
Gdex7Pt0vNTryJT1_NOSag,1818,30
8uTQmpfxAs6DrBaiAyBVtg,3414,11
vLwkVX_frieCF2NDimsA9w,3805,23
-bDAhYK-Psbu1hMHxInHIg,2626,2
8EABnAHbNMGvLIF3Tr35Uw,2227,29
8OdqFDm2Ri0q0cv7i4WqGg,1175,3
1BKkoiiJGIvvQIXxspriog,1618,2
76RaUwqE4-YdgKij3mmlGw,2437,50
RCSc8l8TBqKSQ7O1JwP2xA,1481,2
MYR7bB4d9FI5GyUIOmo0lA,1087,6
Tc_Wkmksc95aEhE_KrgCjA,1087,16
vfPBlNs91e-tlfHvIN_Upw,1937,11
v3DoPcFf57st5nd128uVjw,1897,9
WQ63LRnRop2aUCK1qQSwYg,1377,31
4ZiRlieyqfqkb895V-lNTw,2606,6
PKBun1Rwq_ffpQga43Og8w,2695,77
HZuuwzR5y62necF9CMbBBg,2393,28
TuBGAHJHy8UQ7ioiKIR-Iw,1172,29
p-CSQmhGXcfZzzX1LfFegw,1439,13
q26iA15EgS7B5jtWFX98nw,4227,17
1aXNSz3tjctK1rJt8hTyig,3181,4
CeA_KfaDZq1huASNRe_MAg,2049,7
t-nB38eHbeFuabXBdJMwvg,3854,357
qZ0QcpKlF_uaYfe9tSDnJg,2195,16
p5LQuhKYAnN4zhK4aqLv1w,1662,40
LD1W2gmRG9Sxjc5X6QLGUw,1261,34
YbJsrfQ0-SEuuEsZRum1kw,1506,1
VKrpWCCEMdg55h9GS8yfyg,2000,5
_nn4ghf35TuuJT7TOJUcJg,2951,8
wD-LtMq2BAHE6bYRwjYSYQ,1228,10
w_ymCHECOkjlz8bX4aemoQ,4731,123
aPhSFThxSB69oL3f9fa_9g,4154,21
xHXo7ERkujwOssP0aW5r4A,3230,3
sasMEq9S5HiHEATkzUlHwQ,1422,89
r4HzeUSzVPn7qIp3E7BQQg,1693,6
52s4gB1yJj5IHVodNzcWIg,2236,20
qJxugO8cbUll14ho2RsFDQ,1611,31
JWxrdoj5GqDo4225-vuQWA,3993,102
zSO9LdfJC647HvChi70-zg,1153,2
A2zK6FQcI5q_-t6xy2POcg,2237,4
j4ZE4Yrf1_vwE1DT5CDB7A,3798,92
jqyCC_CE1KY6oSX8xD-FZg,3420,244
nbmzdAiLdkhbDjBvPiM35g,2313,27
hkBjOOpoJ9WBJV1MnD3uKQ,1919,19
sBymmpQWPbFJo3m4LfzRpw,2844,4
D5FjetjkjxZs03plJUX5eQ,1102,4
rRFThvik7JdKB-ew9l_uuQ,2096,12
h0BjqYRPKA_Ijt4s49u8mQ,1822,4
36KObzvbDYtL7Au4DzZ04A,2825,19
imBfIJm85WkcD3xKUOaAAA,2882,18
3_Sx_HtnoH6cnXLgdFEytw,1261,29
N9AovxKjJGhcnJOLFlkcgg,1607,16
inYnVb-yUUycXAY3e-btTQ,1804,5
m0Q6y7yu4SYAh4TZe_1wCA,2212,6
qI3uzegMdq3q3WxAajECGw,3430,787
WSB12gulJ7w2QN82xIhcYQ,3934,136
0kF6C-bWzndqdbwEJCwsOg,2436,36
lkPYIXIsaGfdzHttDJ6KWA,1825,54
8COsZIRTUp_jsDwneGYyyw,1055,12
Plqhhm-h2AoSq6HYc2XwqA,2813,7
vojZqTNlA7IigIk8hIekuQ,1935,9
mGxCFkdIYaNGzUKxkHI4Bw,2152,10
-opaINQY4s2fEhPanuQXQg,3418,17
c5Y6azYP8aYlf4zPJd1x7A,4251,228
wyIV2rLadIeuMRMw1SLogQ,1541,5
BW-AQDmrEcm0wvC8vP0J_Q,1414,54
yk033lQ1EQA0M27jZfxjgQ,3244,39
xVnAp0w2AGMU218F-TcSvQ,4363,120
juJ_4X6J5FS94YHPYGASzQ,3066,15
iYdF1oZJZXdmGa3QjOBeoA,2015,46
IbBHOt0RG1rGWQ16Kq4qLA,704,2
4D90YMyPxBtPbIpodbBmeg,3113,558
HDFqF5XZm8gazJyEYG3Y5Q,2809,140
9TUaRPEFnQfnQU8aQ8zo2Q,2722,7
HC5zLdut4caN1VPqxqRsMw,2006,240
J6vVhzS0tzwCgnkUW4r6LA,1592,9
H7Nv01QbeoKWM2LFcTsThg,4029,24
XPTS9mzRrwfL8huQEO8Zeg,2271,17
2D_SPKmRSJwfBKJrEKzaGw,4010,72
OHoaTL4FaohMPVDbNdlGeA,1610,29
F-xATFSnMeDKy7Xkfz_Ujw,2356,17
6HRh0xEnQhnpixpYsLdnoQ,3230,13
HUmClClluKP5Ur6X7e306Q,3958,1156
jtU1W2MqemCjv1QefgpG5Q,3277,46
8BC1zxDD7n9nd1RW31h8NQ,1565,11
hcJohQbqPuHUOMm75RSJ_g,2134,28
AtPTpm9IAjWe2hJBC8gb6g,1033,19
P0pFmBdgsP4_ceJuRaMbBA,3650,937
F6zrhW-q0gxqJayoD-MPiw,3783,118
3Awfq5YRqlnKSBa3DkCwrg,1954,17
F9GZFtXHhB3mO5AO04iChA,2003,23
X_ZvlWpSkxzWJghUV2vpvg,3617,35
mkteNo18qC49h3_CQtfP4w,1470,11
I4bdIW3wlZiFsIbTSRPiHw,2303,9
YmnKA8h_zSZTv0Rb6Q9Ofw,2137,4
gkO84Q6-kbl7Xi7Kt8AKyQ,1202,4
ko66g7TKn3pMH_LK80Rj6A,1124,9
5bmpgyfb4FDGmVBr-UlxfQ,2667,8
p9WM-ShZIIE2g174lv-sPQ,1811,15
MZEVsxPhhgvfV1ZtxUsEnQ,2548,13
15VqiQNl1G-TXud8vHCvpQ,3447,5
7GmTD4tyn3pHExza0dygsQ,1007,11
qTLtbqFpImsgvddjs0MVdA,1653,11
bqMyJ-MjS5wNEWDZ7NK3mA,2500,20
Qxlqs1O-T2Cb2bNGWMZ8bg,2491,61
-HF7Z_b1-zObp21ygPXtRw,2343,3
UsXqCXRZwSCSw0AT7y1uBg,3994,2560
ArzkUSZtguzvDuEuJU0Kig,3547,169
BmyiKgSrxVPc4NeuHDYS2A,2591,21
Zx8U2ChOO2DilYago7MvVg,2522,12
PMT9IJK38beTiSV7Bz3Exw,2007,31
mEaZVuBUMfJlppWDTFex1g,3531,40
_uyJVbmhGrXUquGp-lOoIA,714,11
qhGLGEZ_IHiohF0JhIbCOg,2695,21
XRF7U9YJfagUwHd0B075SA,3476,14
32-X2sipxIYMevPyJshcGw,2456,19
sQrZGpNI_ZT-X6Z-yFIDJg,1417,2
nNpkJm7bzaw0NN-UpNzMsw,2615,32
_stvbq0E_wxlqTTg2QGUzg,3593,123
iRa-q8aNk9-FLzsO-YrHhA,2393,19
iuvGguPTSW2p42f1TowNwg,3402,77
UktEokKTibEh4Eb92FZN2Q,2229,12
8iFdGflRabklAt3G_Pd0ug,1914,19
Bhp2pmzWBVxzfg8nr7k0OQ,2056,10
RQV_kxFgtnOTWospdRA-4Q,2095,14
-62S7530a_htLZPWWEgh0Q,1904,5
AE08WYD29UCX0vFJHXX-6g,3573,22
mTixWgsr2dC9CoRjljZjVQ,1559,5
OfqxdhgrNe2fZEIRajCIqQ,3138,11
kvpMAbe4Aal8anhmy26Jaw,3946,115
yiRZCGwzebRM5mnLpYfFqA,3691,476
T0l_otrmNumumynj3Q6VTQ,2499,3
iNw_rn2m88F-WjNQmHhNJg,1032,46
yzs1jj52hCxsODLOtVHScw,4214,40
Ua5e6joO_GHcKs8gULB4IA,2192,8
1ieBOfhSvtz-wesCs9Z7-Q,2864,204
lA6PQt7mkZv7ucejytih3Q,4057,166
4SpvUkhmmb_KXUnQhxT_Fg,3296,107
pamMjA_mS2WMeKh5Sd097A,704,18
rDkkTpd40t65YhUdAvcbdw,1508,21
lDphCgGIb-5pVAdHoH5jDw,1415,6
j6jgpQr1WNiUBT36h0MvdA,3282,52
V270pyfXgZlnDDCUMAHhjA,1728,10
fabG1edTFn78qTkrSFptzQ,3323,143
6ZW8i8BCXODhoBmAkEzSyg,1985,6
fy2-pBGAtQ1OHHeol_joLg,1700,15
cfXWIV4Cu_Qw3NIl1p_rDA,2012,25
z8_broClP8Bd1LZS5mdFsw,2550,214
B4OSQb8hu_CnM99yLa0O7A,3423,324
dbChWovgXztwEbSwLFJ4yA,1894,4
y9Y7oeqNGaz17XRCKWzWzA,743,5
vG-mjSfPe7_WlLMZvyKzWw,669,3
GivQUvHPAca97MdQJa0ddQ,3138,13
xl6gMoGOGQAkOQmt6fjSFg,2436,9
-D6Dps2aQKveBA08fuQm8Q,2636,232
NvRvVyeQcqhdk0LORRWfXg,895,4
WW0Zr3RPMM9iM-85TT-1-Q,2375,2
BTgeDEXETSI5JfOjiK1TBw,3125,56
sWSY_CwWUQo3QUkHj46tCA,2187,10
Ju79sa1xfbNINm43iGH1zQ,3769,18
-6nEQnIKAGPqxHoCL8qtzg,2110,10
akUC5qP68u0_frTwHLl61w,2322,431
If9X-TAWgCv5nVVXTZccAw,2440,12
2BRFB_5P3OUe6uIBZ4MjOA,3994,460
jWNIh1hPXsbKbDmWO8N37Q,3849,103
UtpY_2YsNXc-uj8e5M8a4Q,3079,291
ILePTbNSNpXbey7FCWyVmQ,951,37
StddXvP59PNWdF0UV9Pf2Q,1831,12
uvcku-SbiBNdBOem-pvTlA,2275,102
ex4ehGnd67uFVnUKE16Kgw,3930,21
gu9rerMkbme_HxnwkQkCKA,2438,5
nNdEG1yAfKcsaLwACuk4rQ,2219,78
VRM05ThIW3fxNyM67H8-8w,1038,5
v_ULARn0jJQz95-kMOinHg,1547,12
fPfl-jmBGDUDatDVuiN60g,1869,52
-822bzeF5x6uOKSuTDgabA,3031,297
QSYJZK4zs2m2IsRt_Bu6sg,1527,28
dkLzcLHLvQF8M5-ziIPoow,1741,9
ULY0O-X9yjSMnbPFUGLL8A,4084,113
QTLNw6m2LZtvo7pjXrvhpg,3321,30
4snYKROauysVyOpD9c8TuA,1168,12
4op0v61ubcI-A4s7A4PO_A,1796,2
V1SkUEbWrAFC5hFc35A0Kw,2374,8
erBDslOZXDI48j5QB_I_SA,1251,113
YRu9FwniZz0cowRGRqbAqw,2759,10
BVq22F7FUTRou9M0uCCYlA,3684,10
XuCbLgo9j1q5dDh9251vkg,2889,239
uNGcFswxn07wY1IzOZPuuw,2601,113
F1HuMV7j21nNwcRa8VnNPQ,666,94
6f2q3uLIIUu2zIgNAFxqNQ,1766,11
OXC5N0JxN1jmGAlnS55kpg,2397,28
oWW9QRDFfAtYDqIyVQsOcA,2657,39
OYBrWjNG_9VWQbtGisn0Cg,4178,91
MZuvl0oUK3QSv7faGx9i5w,2575,502
an8CO22sgu9tp8viXMdoAw,3636,106
-Fp8-2bo_bcwyy3GmgWt3g,1822,20
VoeiGoALJbBt7g1i3nJssQ,2492,34
w2FbNarEtg1p2YfRIZ06KA,1782,14
U_6GNvuj_SBCH1eES9jPkA,3099,195
GGSsiVS5af4lSTZOOpNE3g,2109,25
_p2xqmF7_wiIIxZTEstW3Q,737,7
hdU83twxXZX-qTaxIUvyVA,1350,5
Ubm4fJcX2lA6YhTiRyymEw,2482,18
bGu2A0DJ3JnaQTvepIkaPg,1805,5
a4Z8X3ic5P1YDtNzMlxCMg,3051,444
7bnEx6G86DSfS9oUf5UIew,2830,132
A0wuSg4rV6f8tqU1R57IFA,4583,101
QfYH3OK8-djDjAOdJqIekw,2414,2
Oc2YJQXa90bEb_m47GaQnQ,1790,18
ujPT9ushUkyOO4_Jy8hOzA,4330,414
HWiQQdlVlOPOYUkecRpHYg,2338,45
xsB_Mhm7jEpPu76bU41H2A,2857,5
PL4gDgcyl2CmeaEAaE1VZQ,2558,30
KiIUcThBoxdE5Rke9nNKSg,2370,199
QXKH7s1OaFma5wWnxMO5_Q,2721,9
cNbCt-jQJ2YZ3w6BacPg_Q,3805,11
Vilv7g1_FRdZmQXs3lOhnQ,3915,236
6Jb4qE25lxdwYt6uQwdn9g,1741,33
pHPBxinmTZ3KnUfapyZHQQ,1233,14
xCANz0ccZ9-WPJUk8oZr3g,2951,363
hbUP0qy_sV_PrebZIcyRxw,2465,9
ml2HbAVm__KvKAhu1Wjetg,2515,48
DVhrMMjptaGyUYxyNj9gtQ,3367,276
yYLHxfAQDfWlfPLYbidnNQ,3795,10
VdDO32dfngDsbuSywYurzQ,3148,183
UOYBNW0HFTvFLAeo5_ZBCw,2396,2
DFa1pvPx0fcRrFH5oeQ-Tw,3010,76
4thDWCdKZYBUSSzvkFsnjA,1638,16
45TgxDbVIrVsQ1iz4r0y7Q,3014,5
USHhXKWgwmbUnyK7KfCozA,1463,8
uD2iVPgU2zjQRrFOhbzb9Q,2856,75
M4uVXYGR26vHBi-cVG8hZg,971,23
IFfN5MenysCNtIX1p4_4Qw,1298,9
OsYvVbA7VFo43-iqt3obAA,1138,2
O4YKI8tmY09hJxmWcWZijw,1324,11
Gi0xfF-W7JeYhF2mlpjEKQ,2473,10
oE72I_2_lbCDMN2SNrsOyA,1712,29
bKVoDedXW_B6i4-lL6-YDQ,1922,224
rZZ3yWo6OLcW7zDYjAVaZw,877,3
IxXU2tBuysM7V1Esgmc2Tg,2767,4
TTsbBiTfAhvbyTtmvHwBYQ,2195,35
2yq9IOCxJmrNeAcd-vjRKw,2537,5
LeKhAB4UcTslXUbJOCsxxA,2348,51
OcKVJHp5se1fRt5GG1ER_Q,2881,19
RRpJFk3_Djy8txSXxZKRgw,527,1
pelwr_tvMjfMJbkxT8pt0w,1191,14
PT0feilPCVOg_fHhB4Oilw,2970,36
X9jt1A9_l2pdcAb81QfuzQ,1085,1
tYcfg4zMlqI5hKeq08JwBQ,1310,1
deZn5ZaYZkVqW5V081ZCQQ,2053,24
fCAjTS0ZKIPayfAJyhxc5g,4074,14
FEwPmdKEV6LHirLUT-Ws7g,2633,3
QFjsIZb5cfFk-KhHpCQyOA,1082,4
96so9fCUBzTGCTpGAXVt5g,675,4
TR1S3X625WRjJRRqZB8FNQ,1190,2
Oyn4sjIg67DnoCRkGyC42Q,2589,4
ppprDspnHTWABC3hIekBIQ,2578,6
afhGnIFLZ4WAnld6JaydJg,2215,53
7Ghoq2bxPjtfeoOATgtXnw,2872,24
bo13RkVgChuU6hTD9hKZLw,1664,5
RIYA9d_NvP0BLHLExIxENQ,1961,24
hQJVte1dUCE1bqovFbvrlA,3514,24
qTcSt1nKSN9sQdWXIElDbg,3612,11
3dbU8TfEwqt-WrzYEwgHFg,2909,9
Zulw5J1IFkWq06TeMwdaQQ,723,1
PWiHR0lyF8aTXjs-ls3u1g,1474,2
s5udbbR5aP-W8eUFC5T9yQ,2487,299
PiZH986SE9syf-sB3G6wHw,2879,9
VabdAjkC_AcH7xgQQLF0DQ,2800,96
130yiaBsIJ7JnJsJqxgsow,2275,43
2pwL6RHYAyBvmZxtFfVUQw,1740,12
KgSjB_iXFWLkR_BGjip77A,3565,42
P0hK4o6d2Ie1M24btQ0PAA,2760,202
UbTOCPXHAlN3d3jxCV-2wg,2703,40
9NKnJE7meXLsd0H_7454Gw,1209,10
Nr3zW3UN02Wjwf89IYbs5Q,2888,111
EPHwEAdPt7wB2DbqYUKLVw,2955,32
dI_E1Vv4yGKc58nH2BIIvg,917,7
3XfQxyENzXjEeedwzETx7w,1815,28
OHRi3vtQalzHltYp4FUPSw,3404,70
PwBC0kRl27xPiZH1OiMeaw,1822,47
8mawZKZ5TsqgxwaQMWRXyQ,2560,7
GoI1VlfWQCzYZRSqWP3HLg,2002,3
mXSO9V5YwwKLBM8IDFuP7A,1047,22
1jAwlLvoios1DO4ayWcmpQ,2330,13
ATK7enn8_i42byIJ5-Aayg,1237,9
m5kbo8Bn4UFeK6VYJS4ZMQ,1941,11
OclJSjMcG3a-_EZWGg-ijQ,3758,425
qcozriXpo6kand81pZmexw,815,5
LQx_RLGja7a_AiXA-QbWAQ,1872,19
7eWLgXQedEVvjIp2xTAugA,2906,10
87OcwUi_dLxVht1aTcMdtg,2589,6
kgLo5Cwt2ZmLls3NP36uWA,4017,7
EEY4EB5d941VKeSfaSSSGA,2203,6
aDecXrigIQ7DGIVu8j7EYw,741,44
A77MPCnp6mi-pA7MT0mDWA,2469,15
d-enQ3gGn-x4fQ3-cUwVeQ,2061,1
F8tAKoac5P7wD8ZybflvRQ,1569,1
2Im_yBRksKU_LLHg6_amCQ,1412,27
r4_9pnvfEzB-vqg4M1d75A,1321,3
NK60doWdZWxhKtR6p3jW8g,2713,121
pW_CuS6JXrhF5lo0lgRJSw,1615,3
_jxAyO6U5sbUK6SpIOloBA,991,2
021J_CnYwB1FGztmijvRMw,1217,2
jqw1k__Spr-aSWusQhpeHQ,3285,52
WUX98JRWrLT32Y15UTzZMw,2421,7
agY09i3KDkRa1X-xfHyi7w,3375,8
NBjBrZ6_eFloSiehodYURA,1411,15
l7zYqjw6Ar9KCM67XwYsJQ,1411,1
EiCE1_NsTTXsbhjKFO6YUw,1396,3
oINYkvsC1OuPBZybGdGxvw,2777,8
RH-2yESEXKMqyifJEpTnBw,1990,10
3f6V-Re2I-3Vrrq1ws047w,1906,6
GX0nJ6WuvH6mxLLN1v9ksw,2509,32
F41YdsDfpCEGD2aaHhy4lQ,3385,20
Pl_kd385sDSRffuFgMN7IQ,3837,18
U0EJUF2_6M_oWDjCtrnnPg,3449,20
Dzw0_g32l_ni7fFVgPFaHw,2134,2
SI9dvotpNbzIK2Xs8lL43Q,858,16
byZoKzFjR-xxDPYn2cBWmg,1459,12
bMI2T02s60_SybKiNH-DDw,2825,316
NiLlZhlpxZ5vQ2fhRM-93A,1896,30
2OE7uUsx5VDshFzPFK6XUQ,3816,107
JCJKKvIR6Gk8Gf2ArtL1Nw,1609,11
2Wndz35x9Pv3Vx3Dz1TUmA,1240,3
AzgPEuATHHnIlSAReRxAPg,2296,14
vTzj4Hc8PZ-MJF_SPYjmxg,1234,21
h3M2j6dvrkqQMkDfxOWMsQ,1608,5
d9a0JCq3VAFceiiv3jH_CA,2339,18
fCy6T0yBLCAFdWoZJ99sEg,1211,6
lXYs-GwmMEuC5EOwm6C3tw,3629,57
mNG2LZxSPoRsqp5bNkw53Q,787,1
Pra-ofPbyLFlQehwLk7fuQ,1835,25
ssa3XHNw-VMA7zqFir3qUA,3055,176
pN0o7vbzibvat_iM9hSsCg,2727,17
2GqP50-NZsIZ0rOkLrxFlw,1143,12
yyaKSsSFECqX5IcZpnM-3A,883,20
f8xQ-f0H8XleWctv-50ECA,2875,12
XHpu5GfNm_VfqqCgzMQVrA,2116,144
RZopDG2MzL3cZK_i3vL3Zw,3424,104
HXrXWeoI2I_2KYZJi86Ibg,3241,91
lPkH-jBqFEzrnf96D4sfnA,2509,29
ruH6rFLiLIo_VdLZ0852XA,1969,2
oiRdAj9ddq8RTK-_kVyoOg,3360,2
XbfJmzxbJauha5zE-9F50w,1962,1
rlVByH8yTH9C7h1kZv2JMg,2565,7
PBebdnIffFl7RmmD3hS5Bw,2697,69
XWv6ndPogQLbW1G1zQShag,2364,6
I1jILDFznpJr3taQvRuy8g,2089,33
bGpBFPy4k-JUTxpFIuiZFA,1721,10
mpDRjmppFInn56Oy93sfiA,2885,15
Bq9TWCpTGXBZmMKTuVoPiA,1004,1
M_0OS9pPvvhgrS5h2tgS6g,2179,32
DiZyLkHNsUp0Fm0WJ3YMxQ,3618,40
eSE3S7jMbNou8WxloQQfgw,2561,12
kbr-swmXp5nGVTGCrfj3Eg,1653,6
rljf_MPggDbBFHNCTy7Daw,1305,21
dMbMRfmX5AApq-9ZvWjdrA,3532,899
hUNNw4c0BB_SAG6jZ7NF9g,1971,9
5BNZK3xv4oCG7VttEJaWug,1141,15
2WOd5QJyMb1FcutKG2Qzqw,1044,13
ktec11Z3CAPIQyYW7cTHiw,2268,3
saCFuhdKMhFIkWWr1bflPg,1822,6
ZVVgz_zn3pCHlGSvc1BsmQ,3114,35
qFAtBn5k3hw0RZcKRj090g,3123,44
hZSKJmF9bIbZImBaDELqCA,1877,22
nPxhf3eoa54-OknUWMdNZg,1459,128
scxru9b25XTbrKdVt-FiUQ,1313,51
Cs1S5lYDO2IXbasHW98azg,2741,23
CJc13OrAjrWiNdh4imYAWg,2519,11
NhxwW4ol9ZCSsJd6FLtJmw,2932,4
UeYLQxnzX2Al3UUkEmWPvQ,2545,74
tipqo_i_FAf2iCUNqqO-wA,2247,188
PgQBircY9dlXuYjDPXceiA,3610,98
KXLZ_vT2sbShOnVCnxg-rQ,2289,3
De5ftxMry6hD4zYJZUw-1A,2693,21
Zzvw76S-dHtBS7gA9x-Klw,3567,7
NWmch1Wu-K9LwOfED1SBcQ,2375,15
Hpn3CAvfGXihtVCvSEyr6g,2125,71
OGi00Z841CTqghPEEh_OFw,2018,67
0eT0S9KrkAhDziErokYvQA,1946,19
3WvvBHDUtCKM3SmeJgLfsA,2796,34
qTRUJgChImLdELDeYFjvyw,3082,321
xdOJERe7ToFUvd7CqY2LdQ,2192,59
GWw60eFR6_puMzneQQGyxQ,2129,22
7aTaiMqW7bHOvHDKPG7dcw,4126,77
UN447xnqD2adDwLaNobA4A,2354,23
3pJkTuFvNnF_Yu4aOobMWQ,1589,1
JGHUz7rqCqakxZSr2E0TGg,1639,42
xdhoOCgai5gcNQjm_7S-ww,2979,42
ZT0_w63rI25IC1h7l6_WTg,2356,17
bU2KTwgnwS315-ZolgWPJg,2021,12
tnSFZx-cpMnkXXpJiisQ8w,2181,11
zBW8Lsi6IhqeztNf-ZoTvQ,2209,268
ZV-9EHbcaQ_M_1_722vprQ,1850,3
Yarg1Hef8zvzj-LOsmAC6A,2035,8
i4fJtkWyG8BQo2ebuuptQw,1477,2
wDu_sPQ5qN0wKOtgR2UEKQ,3311,19
rH0iMDuYEddWDspx_lCAug,2203,6
Z05Yp3DYPh3iDGPrdjdGJA,1699,9
XgiR813TAM8QIycbfS8ASg,2492,2
N1VDD316FfjfeESdvCYPFw,1643,3
FARl4DzsyNsorn4Tun8HZw,2758,8
Lx_KX-d7KkrJrsBY-ZCeqA,1807,11
eHqOdM7sWAsE-XNDbdk46w,3334,149
DMbNwmGaaTHHy0eiX1yonA,3696,11
cW5-sck9MP2A4gcIMVAu2Q,998,8
ukjo_w4lC9Np7qa0pOia5w,2253,4
mr6X0jYSc-83cpIfQXwxMw,3707,54
t-tn_iXe7aBNqdJNQsDUYw,711,20
XFpHmBYizY06SDeYNXdH5w,3010,17
BsFh8LJbj5MJYIl0rUvZfA,885,6
JEIiE2fyLeZwnmCxLB1IGw,2902,318
B6qAnJgR9hN0EO8oGQDnlw,1607,12
pBWWyf-km3s-299Wdz1RPA,1987,189
6jVTvOUnkXWjEtZ2WdI4Iw,759,2
6ceLTQ1N4blchdoG-U9L7w,3000,13
zTFGs9dN3ZYklguMIOL-CQ,2936,7
hdVFsX40fUCM6mNvncjWSw,2081,151
2Vip0iEbi2F8bzMtLSArlA,1573,19
LLZBLY9hdSdG5qIYuH3lYA,887,9
l4u0ICX6AevvyI3h9e7HGg,3021,6
3eTBYxWJLIpAvdJ8AHdAug,2656,12
xAqH5NwMRRyTXmclvzxcFg,1690,27
1zfsWYyKWJmMWFRcU8t4kA,3077,12
t0uxxv4gEfVAX0E6Op8f9Q,2921,9
RfBvNNlDEL0X3AGY63nXow,1536,16
wH3AY7AMPdclyfgTOtRjsQ,2676,12
IJkRnIzsdzuPXK2Ej7frag,2388,60
RMBrxCHBOHc1ZW9XebSMjg,1619,6
n77a8pr9OK4uBxyKulF2zw,2492,211
l351Q11bxR1njaCV5hc4QQ,1259,3
rwdrqA4sknZjWPZZXe1tig,2304,203
UiwbDZ9KyRHin3s3e2zyXw,2290,52
F4vxyiYGYpqMVSbnqOQRAg,1148,2
6ICtiZDhv7R9-9_MFwvbpA,569,8
j4p3KLRKGBM3BMLiniajfQ,1506,10
-pHNBFKqwSnUK7545CNLbQ,2863,39
KOwIWyUcKIE7LN87gnrtoQ,1270,13
0PkOiR_qbTBGn2nRzz_YwQ,2382,14
57MFOSptQBVBD21ptzqUFA,2716,9
zUnvebruLGC4H5OyR8aDDQ,2625,6
WruDncTWwD1ntplUuYd4Ag,3508,32
PxLkdRavCWPxRwX_wIm6Gw,3059,74
8LErdf5Dte6F0vLb1xK_Jw,2305,7
abur2xKkCtkERi6DbQb8TQ,3275,4
55KRg_BoBZPb9k4Q-z7cYA,1620,15
b6Ivz3DUxLrLEZSJiyoocw,1624,24
DM54-zx4pZvuVE0JAcqA-w,3102,14
mIdvPslbycxDAWmzx4eIAg,1953,4
dsuGEwtHzUiQKXxnZPvnPA,1366,15
yBa0u6l1pNMb1Pigw09RDQ,1356,71
_rQwvRSZHtyPwhupcS4Qeg,2936,9
