restaurant_id,restaurant_name,city,cuisine,total_reviews,new_acct_component,spike_component,velocity_component,diversity_component,fraud_risk_score
7l-TZk8Ckd5Ct_QQ6G5tuA,Arby's,Cleveland,Fast Food,5,0.0,68.1,0.1,0.0,20.4
9-jtewo0SHAyBRLljyyaGg,Red Lantern,Cleveland,Other,6,0.0,68.1,0.1,0.0,20.4
cYshR_iYRMFhyLmqjAX_SQ,Rally's,Cleveland,Fast Food,7,0.0,68.1,0.1,0.0,20.4
eGt0GhiFS0FPJNRGJkp0fw,Mr Hero,Cleveland,Delis,7,0.0,68.1,0.0,0.0,20.4
evsr-Wq8ihHecBj1UGB7SA,Tremont Convenience Food Mart,Cleveland,Other,7,0.0,68.1,0.1,0.0,20.4
G6FARrnzBdWawIe_S2IFOA,Arby's,Cleveland,Fast Food,6,0.0,68.1,0.1,0.0,20.4
GzHhdq5fZbFLhbWRYMCDcw,David's Deli,Cleveland,Delis,6,0.0,68.1,0.1,0.0,20.4
GZlJDJhDlIy-Xj7ckfyJuw,Zeppe's Pizzeria,Cleveland,Pizza,8,0.0,68.1,0.1,0.0,20.4
HqQp9bTzpPcHMvEhS9geeQ,United Dairy Farmers,Cleveland,Other,5,0.0,68.1,0.1,0.0,20.4
JbD1jy_Jxpy5W9Gq0L8U1Q,Giant Eagle,Cleveland,Other,5,0.0,68.1,0.1,0.0,20.4
jEoBsvxQ-_CYJLVlZ1vuKA,Villa Rosa Pizza & Restaurant,Cleveland,Pizza,5,0.0,68.1,0.1,0.0,20.4
jmeDvVx3wzCBlTBN7XNb-Q,Alley Cat Oyster Bar,Cleveland,Seafood,245,0.0,54.0,21.0,0.0,20.4
jyAhu2jqSMBoeJi-KQ5lZw,Wendy's,Cleveland,Fast Food,6,0.0,68.1,0.0,0.0,20.4
LcSbRF9yn9i5gTpYO613kg,White Castle,Cleveland,Burgers,6,0.0,68.1,0.1,0.0,20.4
lwLd3mQRtzywaf0ndkyOmQ,Marco's Pizza,Cleveland,Pizza,7,0.0,68.1,0.1,0.0,20.4
mmtjbwUUjw266ulkEnRX3Q,Shanghai Joe,Cleveland,Chinese,7,0.0,68.1,0.1,0.0,20.4
NbjeMaUoYT_XUB8PWnwLkw,Pizza Pan,Cleveland,Pizza,6,0.0,68.1,0.1,0.0,20.4
nlrUUtIO0s0a6umCE55prA,Mulberry's,Cleveland,Pizza,8,0.0,68.1,0.1,0.0,20.4
pi1UM_U1hq-DwDYqQRK1Wg,Hunan One,Cleveland,Chinese,6,0.0,68.1,0.1,0.0,20.4
pw5B6BKQ4dWPzKesqn01NA,Tony's Pizza,Cleveland,Pizza,6,0.0,68.1,0.1,0.0,20.4
PyLnx5fym__aLJalMnTZgg,Entenmann's Bakery,Cleveland,Other,8,0.0,68.1,0.1,0.0,20.4
QgrxN-PyUWaIab41-RrTwg,Au Bon Pain,Cleveland,Fast Food,5,0.0,68.1,0.0,0.0,20.4
QSfFgtcIrFHMs3_TVXjCLA,Boston Market,Cleveland,Other,5,0.0,68.1,0.0,0.0,20.4
r_TKhukd3QwMVxeFqQ8F1Q,Penn Station,Cleveland,Sandwiches,5,0.0,68.1,0.0,0.0,20.4
sARejHFyWLA93RgGwkhy5g,Burger King,Cleveland,Burgers,5,0.0,68.1,0.0,0.0,20.4
u_ZGUzNkGppD0-WR61bd1A,Papa John's Pizza,Cleveland,Pizza,6,0.0,68.1,0.1,0.0,20.4
v8k8aVrVzWoG54U_OkMGOw,Great Steak,Cleveland,Sandwiches,5,0.0,68.1,0.0,0.0,20.4
vDPRMZPe6lfy0MAcycvQUw,Fifth Wheel Restaurant,Cleveland,Other,5,0.0,68.1,0.1,0.0,20.4
VkwdilFrlPc2-dwfRVFiiA,Apple Cart,Cleveland,Other,6,0.0,68.1,0.1,0.0,20.4
wdYEC6DIO6O4d-ouB72x9g,Dunkin' Donuts,Cleveland,Other,7,0.0,68.1,0.1,0.0,20.4
yZE8Vwam62qWB5bO0kvp6w,Little Caesars Pizza,Cleveland,Pizza,5,0.0,68.1,0.0,0.0,20.4
ZQG5EFBd8yVO78nz3fLYJg,Vienna Distributing Co of Ohio,Cleveland,Other,5,0.0,68.1,0.1,0.0,20.4
anzCdD5eIEHwydTpXhLlUA,Happy Dog,Cleveland,Other,551,0.0,60.9,10.1,0.0,20.3
5VXxZIMgoKRWbNa6x9kMfw,Sweet Moses,Cleveland,Other,308,0.0,61.7,8.2,0.0,20.2
C-oKwqnAPa1KJZhMOox60w,Melt Bar & Grilled,Cleveland Heights,Vegan,458,0.0,60.1,10.8,0.0,20.2
Gh2kkOnzieYqe5cVLtl7MA,Tabletop Board Game Cafe,Cleveland,Other,59,0.0,64.1,4.8,0.0,20.2
iWLNyADtZsORV58bttRrBQ,Pizza 216,Cleveland,Fast Food,104,0.0,56.1,17.0,0.0,20.2
1v9TVINzMod7JfSQI7Aayw,Bombaychaat,Cleveland,Indian,78,0.0,62.8,6.4,0.0,20.1
Kuv-QSWUtOm5IjAxcFMl8A,Luna Bakery Cafe,Cleveland,Other,228,0.0,62.8,6.3,0.0,20.1
oWHZtv98YyKvSennjtBuAA,Pour Cleveland,Cleveland,Other,227,0.0,60.1,10.4,0.0,20.1
rRTz0zVbjmrEY8dEZmPJTA,Otani Noodle,Cleveland,Japanese,101,0.0,56.3,16.1,0.0,20.1
sWRALTHK1SO0-bsWeWWyQw,Platform Beer Co,Cleveland,Other,114,0.0,62.8,6.2,0.0,20.1
TaEASKZil0TT7CAzyqFUgw,Margaritaville - Cleveland,Cleveland,Other,42,0.0,0.0,100.0,0.0,20.0
2tfMXjOotr1r168mVttUmQ,Local West,Cleveland,Sandwiches,84,0.0,62.4,5.8,0.0,19.9
kH8BdX2FEdREBXfeDsgjYw,Dim And Den Sum,Cleveland,Other,38,0.0,64.7,2.2,0.0,19.8
SVCUA3QkgAvSxs84KMGOew,Pho & Rice,Cleveland Heights,Vietnamese,119,0.0,62.8,5.0,0.0,19.8
Hy_UuNOaOgpoBDo-d-kcbw,Gabe's Deli,Cleveland,Delis,42,0.0,62.8,4.4,0.0,19.7
K6fYrrTorlpXmqutRcrHzg,Tremont Taphouse,Cleveland,Other,366,0.0,60.8,6.6,0.0,19.6
k9vukbB0xYq_FC9KpktnbQ,811 Kitchen Bar Lounge,Cleveland,Other,45,0.0,58.5,9.6,0.0,19.5
FdbCq4kPInhZlJKEYL5P8Q,Heinen's Grocery Store,Cleveland,Other,96,0.0,60.1,6.9,0.0,19.4
MNcHg6VFkqvPNS_0n2bWsg,The Hipp,Cleveland,Sandwiches,7,0.0,62.8,2.7,0.0,19.4
DBGf3gaJ30ObzQ5fo1SSLg,Battery Park Wine Bar,Cleveland,Other,36,0.0,62.8,1.6,0.0,19.2
F6FYo3IpVwvAJ04kcwEh_w,Brooklyn Barbeque,Cleveland,Barbeque,30,0.0,62.8,1.8,0.0,19.2
NrjmgaPjpnFSmEE9FDzQjQ,The Grocery,Cleveland,Other,26,0.0,62.8,1.7,0.0,19.2
-V-fpvR47iZJ5jq8Eit7ng,Murray Hill Market,Cleveland,Delis,45,0.0,62.8,1.1,0.0,19.1
F6a-o0Ig1iSVamX1LbdDEg,Pho 99,Cleveland,Vietnamese,25,0.0,62.8,1.5,0.0,19.1
IBTbSC9zAodn54NuuphLhQ,Fluffy Duck Cafe,Cleveland,Other,32,0.0,56.9,9.9,0.0,19.1
m3DVIvPsuLuA9OMSgWNLcQ,Bloom Bakery at Public Square,Cleveland,Sandwiches,42,0.0,60.1,5.2,0.0,19.1
KHdYW6Wl4wWXW60by60P0A,Rebol,Cleveland,Other,94,0.0,53.2,15.2,0.0,19.0
3Esl4FVI9Rzl_KSmIiMgaw,Jackie Chen Wok,Cleveland,Chinese,9,0.0,62.8,0.6,0.0,18.9
63ieHAevJ5szVnClT8FzGQ,Phoenix Coffee Bar,Cleveland,Other,72,0.0,60.1,4.1,0.0,18.9
iDrlmWvum4yrNhanInOyOQ,Cleveland Tea Revival,Cleveland,Other,81,0.0,60.1,4.1,0.0,18.9
RGq0qjn2ifmnRWTJ8bfOPw,Press Wine Bar,Cleveland,Other,99,0.0,60.1,4.1,0.0,18.9
umYIc-FJg-3tsqoVaM-Mnw,Earth Bistro Cafe,Cleveland,Vegan,97,0.0,60.1,4.5,0.0,18.9
gWz6E7v0i403_t8Ntor5JQ,Santorini Greek Taverna,Cleveland,Mediterranean,60,0.0,57.5,7.2,0.0,18.7
lMPv3UxzQoYWftbyoDE5dQ,Pastas and Pastries,Cleveland,Other,9,0.0,57.5,7.1,0.0,18.7
26CMx5t6_h5PWT4gcae4zw,Beviamo Cafe,Cleveland,Middle Eastern,21,0.0,60.1,2.9,0.0,18.6
83rwReeaAul486BuYhJ0Dw,Forest City Brewery,Cleveland,Other,20,0.0,60.1,2.8,0.0,18.6
_yKeTKNvXaBduAkRIS84Aw,Kafeteria,Cleveland,Pizza,35,0.0,60.1,2.2,0.0,18.5
fZKECzeSUlr3kZL_2dzhrQ,Starbucks,Cleveland,Fast Food,10,0.0,60.1,2.5,0.0,18.5
QXpNsm8A8G86Vu5ECo1MgA,Duck - Rabbit Coffee,Cleveland,Other,39,0.0,57.5,5.7,0.0,18.4
Rt7gjrTceO86sCtnS8Td0g,Green Rooster Farms,Cleveland,Sandwiches,42,0.0,60.1,1.9,0.0,18.4
2L0I4w2_32aVJq-IzhZSig,Restore Cold Pressed,Cleveland,Other,69,0.0,57.5,5.4,0.0,18.3
bnYSXSMa09CSL2509gtSiw,Kernels by Chrissie,Cleveland,Other,23,0.0,60.1,1.5,0.0,18.3
_QySOnv3RBmL7GrbJ6beSw,Phnom Penh Restaurant,Cleveland,Vietnamese,19,0.0,60.1,0.7,0.0,18.2
CSBNoeTyY_PjH0Wdcw7S2w,Aeoshi Cafe,Cleveland,Other,10,0.0,60.1,0.9,0.0,18.2
eMMLnaaS3aSn-9jkjoTAdA,The Fix Bistro,Cleveland Heights,Sandwiches,25,0.0,57.5,4.7,0.0,18.2
GEkDYesNiLzMA4Ib0velBg,Potbelly Sandwich Shop,Cleveland,Italian,13,0.0,60.1,0.9,0.0,18.2
ivtLwRZfMq9Hagk8nW-xzQ,Maha's Falafil,Cleveland,Mediterranean,42,0.0,60.1,1.0,0.0,18.2
q0PH5CjXSdmpL-LLgCNdeA,Ferrara's Imported Foods,Cleveland,Delis,29,0.0,60.1,0.7,0.0,18.2
xn9xI9z_xcQBHWtuS_IGbA,Foodfetchers,Cleveland,Other,6,0.0,60.1,0.7,0.0,18.2
Y-oPVMkxgEsve1sG2iDLXA,Citizen Pie,Cleveland,Pizza,104,0.0,53.5,10.8,0.0,18.2
ziTgeXaM7gWRnIhPtespMQ,The Copper Moon,Cleveland,Other,40,0.0,60.1,1.0,0.0,18.2
61BtQLwM5QPI9taQ20owVA,Black Box Fix,Cleveland Heights,Burgers,53,0.0,56.1,6.1,0.0,18.1
CgR2SBlU9bRey0vedrsvvQ,Dunkin Donuts & Baskin Robbins,Cleveland,Other,12,0.0,60.1,0.2,0.0,18.1
dS5eIQUN4uSrzRtSfcmWvw,La Borincana Foods,Cleveland,Other,7,0.0,60.1,0.1,0.0,18.1
kG3TJsJvaDHF3csp0dRDYg,Dairy King,Cleveland,Other,8,0.0,60.1,0.1,0.0,18.1
Ld_O1Y-To09AhLubcsxwhQ,Warehouse Beverage Inc,Cleveland,Other,26,0.0,60.1,0.6,0.0,18.1
ldoNHXUnh62ZhHwbr7EBqA,Dante's Pizza,Cleveland,Sandwiches,25,0.0,60.1,0.6,0.0,18.1
QsnPC0c7-97fDgQAGts-sg,Aldi,Cleveland,Other,12,0.0,60.1,0.6,0.0,18.1
QUvUB-_lGtaxxFAifiDI2A,Tremont Farmers Market,Cleveland,Other,10,0.0,60.1,0.2,0.0,18.1
sac8XR9yH0_OMN2BWV0Rzg,Handel's Ice Cream,Cleveland,Other,9,0.0,60.1,0.1,0.0,18.1
v8GgrqLTs_NZZl2tkyvOgA,Cleveland Clinic Cafeteria,Cleveland,Pizza,8,0.0,60.1,0.4,0.0,18.1
WpOMfnH8hvUOENVNn9xMsQ,John Q's Steakhouse,Cleveland,Steakhouses,28,0.0,60.1,0.6,0.0,18.1
Xg_eCdx99z5Y1oTLimniOw,Boaz Cafe,Cleveland,Sandwiches,87,0.0,40.8,29.4,0.0,18.1
__rNL7RODe1D85sWuU-FKg,The Katz Club Diner,Cleveland Heights,Diners,88,0.0,53.2,10.2,0.0,18.0
dWShECwk4R1cQhzOzJXtIQ,Los Arcos Mexican Restaurant Bar and Grill,Cleveland,Mexican,29,0.0,57.5,3.7,0.0,18.0
JBt7b3Z9of23xuz3_uIq3Q,Beet Jar Juicebar & Takeaway,Cleveland,Sandwiches,68,0.0,57.5,3.4,0.0,17.9
VEeqUTODkjwera_JKy97rg,The Wicked Taco Shoppe,Cleveland,Mexican,12,0.0,54.8,7.1,0.0,17.9
12wrYXh9NWCvMpLmnc0tFw,Eliot's Bar,Cleveland,Other,5,0.0,57.5,2.6,0.0,17.8
24t7-XcaR6yJi_20CPoB2Q,Sweetie Fry,Cleveland Heights,Fast Food,114,0.0,56.1,5.0,0.0,17.8
dUxnPaU2S67QQYpWTSjqTA,Masthead Brewing,Cleveland,Other,66,0.0,45.3,21.2,0.0,17.8
eylK2PKCaCC4db5gmKRuyQ,Ohio City Provisions,Cleveland,Other,12,0.0,57.5,3.1,0.0,17.8
IYpaW7h8aPYKIK84_ZKMIg,Puente Viejo,Cleveland,Mexican,59,0.0,44.5,22.1,0.0,17.8
wTTNXThF1RQ3Lu5FnujmOA,Banter Beer & Wine,Cleveland,Other,89,0.0,52.9,9.3,0.0,17.8
8ZIw1dhLwPc1XGquN6i-eg,Old City Libations,Cleveland,Other,50,0.0,52.1,10.0,0.0,17.7
xfCgxY_SQfzxFsQjNiLJEQ,Mitchell's Homemade Ice Cream - Cleveland,Cleveland,Other,200,0.0,52.1,10.4,0.0,17.7
3Wl58ou8llxY2UMRKwaICg,The Cleveland Bagel Co,Cleveland,Other,65,0.0,56.7,3.0,0.0,17.6
7tzhoEyaTLxdwkCWMTUbZg,Dynomite Burgers,Cleveland,Burgers,35,0.0,57.5,1.4,0.0,17.5
iVvK78ETaEnIZwnDZQV8Qw,West 3rd Deli,Cleveland,Sandwiches,16,0.0,57.5,1.2,0.0,17.5
jrrozZmlFKp5KaVTD1fq3g,Victorio's Family Restaurant,Cleveland,Other,6,0.0,57.5,1.2,0.0,17.5
YmWTejuNaIuABtkNZQV5JA,Arcadian Food & Drink,Cleveland,Seafood,23,0.0,52.1,9.1,0.0,17.5
kyp6dmpiexaEhTBg7YpsSQ,Angela's Family Restaurant,Cleveland,Diners,6,0.0,57.5,0.7,0.0,17.4
fId--RMAhHZcJagMSD-aUw,Crop Kitchen,Cleveland,Sandwiches,86,0.0,52.1,8.2,0.0,17.3
Lx2iogriI7219WkgKgliAQ,Noble Beast Brewing,Cleveland,Other,32,0.0,35.0,34.1,0.0,17.3
QMpy9X4gqqqRY2QwG2kxVA,Astoria Cafe and Market,Cleveland,Mediterranean,47,0.0,48.9,13.0,0.0,17.3
uziDWXfTvCYlbQYrJT0iAQ,Yours Truly Restaurant,Cleveland,Other,24,0.0,52.1,7.7,0.0,17.2
112pGcb0ZB666d_IwFt4jA,Chutney Rolls,Cleveland,Indian,65,0.0,52.1,7.5,0.0,17.1
18b_QEiqTD7cwJTLjNgw3g,Noodlecat,Cleveland,Other,11,0.0,56.1,1.1,0.0,17.1
hTEVm9uOnR6L7hLAigNNAw,Alaturka,Cleveland,Other,24,0.0,54.8,3.1,0.0,17.1
nPyYW0YymDzs8fqMnyO1fg,Zoma Ethiopian Restaurant,Cleveland Heights,Vegetarian,45,0.0,48.3,12.8,0.0,17.0
B0qB9pWaYOFx_iv_KNSLbw,Irie Jamaican Kitchen,Cleveland,Other,10,0.0,52.1,6.4,0.0,16.9
cdHqkN6Mi6Q5WlwgOyokUA,Fresh & Meaty Burgers,Cleveland Heights,Burgers,39,0.0,51.0,7.7,0.0,16.8
Q373Y-siDCSP63rU_F3qMw,Cleveland Mofongo Latin Grill,Cleveland,Other,5,0.0,52.1,4.7,0.0,16.6
cM4a6iIM-VdILKMsPjOx5g,Shoga,Cleveland,Japanese,5,0.0,52.1,4.2,0.0,16.5
60OPSIOw7oJe5Rp6FO2CNg,Gray House Pies,Cleveland,Other,6,0.0,52.1,3.6,0.0,16.4
Kr4HUtvJ8zRjCqbCJRSSSQ,Aria Nails,Cleveland,Other,43,0.0,52.1,3.7,0.0,16.4
mXaqyzYTqiTc-LrTFAm0Yw,Sabor Miami Cafe & Gallery,Cleveland,Other,31,0.0,52.1,4.0,0.0,16.4
OyfXVKjDy7VviVWkUxkk1g,Insomnia Cookies,Cleveland,Other,16,0.0,52.1,3.9,0.0,16.4
qMyYUz_V9I-jor53xb3bMQ,Porcelli's Bistro,Cleveland,Italian,10,0.0,52.1,3.7,0.0,16.4
rgdD0z1plae_ewOluEq8iQ,Speedys Grub Shack,Cleveland,Sandwiches,15,0.0,52.1,3.7,0.0,16.4
t9zdTrf38kkE7XTmkrsMyQ,Nexus Caf� & Coffeehouse,Cleveland,Other,15,0.0,52.1,4.0,0.0,16.4
Zrq4_GDePGn8epquCUibbA,Old Brooklyn Cheese Company,Cleveland,Other,13,0.0,52.1,3.6,0.0,16.4
cuYl-tgIioYVp619BlmokA,Pho Ha Nam,Cleveland,Vietnamese,19,0.0,52.1,2.5,0.0,16.1
ws247aEo3PAqR9FfxyIvNA,Six Shooter Coffee,Cleveland,Other,17,0.0,52.1,2.1,0.0,16.1
xFl6krZlEO5vrX5LzsCsGQ,Waterloo Brew,Cleveland,Sandwiches,12,0.0,48.9,6.9,0.0,16.1
hZLdSnk3cpp5R4tIxR9NzA,Rocket Fizz Soda Pop And Candy Shop,Cleveland,Other,25,0.0,52.1,1.9,0.0,16.0
UbmWUWX_Or7u_w0hGfHUbQ,Muncheez,Cleveland,Seafood,6,0.0,52.1,1.6,0.0,16.0
ZUkF0syMMAF1rRiLK-J-Dg,Mashawi Darna,Cleveland,Mediterranean,5,0.0,52.1,2.0,0.0,16.0
0S_TTdArnW8BrO-Xsp7EwQ,Mel's Cafe,Cleveland,Diners,20,0.0,52.1,1.1,0.0,15.9
9FgYJqenmSxWdM4VH0Z6lg,Mod Meals,Cleveland,Other,9,0.0,52.1,1.3,0.0,15.9
a8SfPXBXzNdD82He0D-xsA,Euro Sweets,Cleveland,Other,7,0.0,52.1,1.1,0.0,15.9
BR7lkLeaLCZtUBvCLnltww,Big Daddy's Cheesesteaks,Cleveland,Sandwiches,29,0.0,52.1,1.5,0.0,15.9
d9fHu9xEmCDs9ShFIWEMZw,Kifaya's Kitchen,Cleveland,Mediterranean,20,0.0,52.1,1.1,0.0,15.9
Ged33xMUz2TpAgzxycGfVw,El Rinconcito Chapin,Cleveland,Other,9,0.0,52.1,1.5,0.0,15.9
LWJ5IjXJxC-h2Lrcg6TyGQ,Ohio City Ice Cream Co.,Cleveland,Other,17,0.0,52.1,1.3,0.0,15.9
LzWROAt-RhgaBss4cOoDRQ,Food Peddler,Cleveland,Other,7,0.0,52.1,1.1,0.0,15.9
RPxDu0iYWUbg-3v7zzxyCg,Verve Restaurant,Cleveland,Other,5,0.0,52.1,1.2,0.0,15.9
XHUGoHv5mP1zsgloxI-Oig,Nova Bar & Grill,Cleveland,Other,20,0.0,52.1,1.3,0.0,15.9
1Mf0UInsuxMNfJjzy0rTBQ,Denny's,Cleveland,Diners,28,0.0,52.1,1.0,0.0,15.8
8B6HoeMy-xCeOarkMANdZA,Quisqueya La Bella,Cleveland,Other,15,0.0,52.1,0.5,0.0,15.8
a1_ZedhXo5mVflOV471pCA,Mely's Kainan,Cleveland,Other,17,0.0,52.1,0.7,0.0,15.8
e68xTl12ry5-RMEvWulUoA,JiBARO Gourmet Food Truck,Cleveland,Other,13,0.0,52.1,0.9,0.0,15.8
fJ7grcsEvEKPZbje_3CFYw,Lelolai Bakery & Cafe,Cleveland,Other,7,0.0,52.1,0.7,0.0,15.8
l1ug2BtaafDvHpr3JEmbAQ,La Casa Tazumal,Cleveland,Other,23,0.0,52.1,1.0,0.0,15.8
m5t6Ork5uMHRvIlCmP6ULQ,China Chef,Cleveland,Chinese,12,0.0,52.1,0.7,0.0,15.8
m6O4gOfTtqJKmz0Ev2-PCg,Doc And Lennies,Cleveland,Diners,20,0.0,52.1,0.6,0.0,15.8
MjLRxNBuFR9DvA2XzQAXIA,Danny's Deli,Cleveland,Delis,38,0.0,52.1,0.7,0.0,15.8
nOwexc-fUenxAtJf8cNW-g,Walnut Wednesdays,Cleveland,Other,16,0.0,52.1,0.8,0.0,15.8
p8p6xfFWbxN070r5qt32Rw,Barristers Deli,Cleveland,Sandwiches,21,0.0,52.1,0.6,0.0,15.8
pjX6mJ6AmfWwUOnTnkEmJg,Rudy's Pub,Cleveland,Other,6,0.0,52.1,0.8,0.0,15.8
qLHGiayTfGYmHrHCRgzDCA,Grandma Campbell's Fresh Bake,Cleveland,Other,21,0.0,52.1,0.7,0.0,15.8
T6kI7rb2pAlla1UZkVFuwA,Penzeys Spices,Cleveland,Other,26,0.0,52.1,0.6,0.0,15.8
txVbZR1mAB6GL8G4Sx4KHA,West Side Slices,Cleveland,Burgers,5,0.0,52.1,0.6,0.0,15.8
UD7Khh-HuG915Xy-o1eeTw,Yuengling Bar 1829,Cleveland,Other,5,0.0,52.1,0.9,0.0,15.8
xqxRWwtyvXCWZvVUM0tepg,Michelson & Morley,Cleveland,Sandwiches,8,0.0,52.1,0.6,0.0,15.8
zgAh21YWYaZUSEGi_E5SVg,Que Tal Fresh Mexican Grill,Cleveland Heights,Mexican,8,0.0,52.1,0.6,0.0,15.8
_080cljKOjr5sSaxi_hbyA,Tropical Smoothie Cafe,Cleveland,Other,14,0.0,52.1,0.3,0.0,15.7
_1vc7cJmMqpdK8YO0FYXhA,Metropolitan Market,Cleveland,Other,5,0.0,52.1,0.1,0.0,15.7
0dcYp72pkePaWMA0vbytZA,Rite Aid,Cleveland,Other,6,0.0,52.1,0.1,0.0,15.7
0niwecRyUgSE_7LlgwIH0g,Goldhorn Brewery,Cleveland,Other,22,0.0,49.5,4.4,0.0,15.7
1FK7hoiPMPEPG0bRL4bi9Q,Tom's Seafood Restaurant,Cleveland,Seafood,6,0.0,52.1,0.5,0.0,15.7
1hFksNGqkzHBgYSp8H394w,The Cleveland Flea Sunday Market,Cleveland,Other,5,0.0,52.1,0.3,0.0,15.7
1SJiW_mW6IlEe7hqMTnjYg,China Wok,Cleveland,Chinese,9,0.0,52.1,0.5,0.0,15.7
1zI3trw5QLNdypXBfudh0w,Marsella's Pizza,Cleveland,Pizza,8,0.0,52.1,0.2,0.0,15.7
2_l1ufFOkdjem7YyQgfWpA,The Club at Key Center,Cleveland,Other,5,0.0,52.1,0.3,0.0,15.7
2qTT_zT99eHT4XqEJTOKLA,Congin's Pizza,Cleveland,Pizza,10,0.0,52.1,0.2,0.0,15.7
3RnhYptW01qZ6rdPngojAA,A Cafe,Cleveland,Other,5,0.0,52.1,0.2,0.0,15.7
3tPemruVItQW12O3tYnsxg,Bylo Gyro Bob's,Cleveland,Sandwiches,14,0.0,52.1,0.4,0.0,15.7
4tc3kLlLuiolIP4jJslYYw,Deon's Restaurant,Cleveland,Fast Food,5,0.0,52.1,0.1,0.0,15.7
5AWuy1gmFuqyQfj0484fcA,Cmb Soul Food,Cleveland,Seafood,6,0.0,52.1,0.2,0.0,15.7
78V1WQHXc5UUfttHm07Grg,Pit Stop Deli,Cleveland,Delis,8,0.0,52.1,0.1,0.0,15.7
8pftLQ9OT2VKbco_lf7vbQ,Ledger Bar,Cleveland,Other,5,0.0,52.1,0.5,0.0,15.7
A66bAQdNWYHzhe-_7tm4Dg,West Town Village Market,Cleveland,Other,6,0.0,52.1,0.2,0.0,15.7
ae_bWvkswYJZU4sOWOVVng,Bridgeport Cafe,Cleveland,Other,5,0.0,52.1,0.2,0.0,15.7
AfDAhPqfOD9vnhKomSqAMQ,Juice Garden,Cleveland,Other,7,0.0,52.1,0.3,0.0,15.7
ahlYnXn0Ai6CfvU8xOiIJQ,J & L Country Market,Cleveland,Other,8,0.0,52.1,0.3,0.0,15.7
avMIOz0hpdcGyN59JTAOFQ,ALDI,Cleveland,Other,7,0.0,52.1,0.1,0.0,15.7
BUz4cv0BqwLA4Vrptp1OxQ,Sharpys Subs,Cleveland,Delis,6,0.0,52.1,0.2,0.0,15.7
bXGADvexLZ7sAiAuTfhYiA,Champps Americana,Cleveland,Other,11,0.0,52.1,0.3,0.0,15.7
BXz2w3mlus0xqO_4nfA9lA,Tink Holl Food Market,Cleveland,Other,22,0.0,52.1,0.4,0.0,15.7
Dc8ygQx5gXHoqYAOmRydNg,Lucy's Sweet Surrender,Cleveland,Other,7,0.0,52.1,0.4,0.0,15.7
dzMeok5lHK9N56yaWz2oZA,Michelle's Bakery,Cleveland,Other,5,0.0,52.1,0.1,0.0,15.7
eQPmRBwVHCX3mx5ld03OFA,Michael's Bakery,Cleveland,Delis,11,0.0,52.1,0.3,0.0,15.7
ESCeeLwhOSZ1ketQn1nq8A,Kim Se Cambodian Cuisine,Cleveland,Thai,12,0.0,52.1,0.3,0.0,15.7
ex-KFCUOxa9mWkbbVvuGQw,Maggie's Vegan Bakery,Cleveland,Vegan,8,0.0,52.1,0.2,0.0,15.7
eZo_WH35_ugK6kqcF0M2Ig,Bob Golic's Sports Bar And Grille,Cleveland,Other,12,0.0,52.1,0.4,0.0,15.7
F-RyIw_kNi4a6TCt281j0A,Frank's Bratwurst,Cleveland,Sandwiches,25,0.0,52.1,0.4,0.0,15.7
f0ELDvCsvHaWwxGodOd8Sw,Inca Tea,Cleveland,Other,5,0.0,52.1,0.4,0.0,15.7
F2MJ61d9jDOiY9-Naa8I7Q,Frickaccio's,Cleveland,Pizza,8,0.0,52.1,0.2,0.0,15.7
F6AVfyPXBRBNFoZAfOHegQ,Dionne's Meats,Cleveland,Other,10,0.0,52.1,0.2,0.0,15.7
fMGGlY9MhlZZOSvgagBB0g,EZ Shop,Cleveland,Other,7,0.0,52.1,0.2,0.0,15.7
fneDkhJDvnHNY3FRKS8YVg,Yorktown Service Plaza,Cleveland,Other,16,0.0,52.1,0.4,0.0,15.7
GB8qlM45USlFJ6bGoO8Bpg,Get Go,Cleveland,Other,7,0.0,52.1,0.2,0.0,15.7
Gbo1RSbSjl0Mj_ekV0MS4w,Subway,Cleveland,Sandwiches,6,0.0,52.1,0.1,0.0,15.7
GfsnZ9j5tapx2QRuMoyzog,Minotti's Wine & Liquor,Cleveland,Other,6,0.0,52.1,0.1,0.0,15.7
gGl2B8_kd0wTY8FjBTXjlg,SnowBros Shavery,Cleveland,Other,6,0.0,52.1,0.5,0.0,15.7
GoWNE6T23FNqSG0njOtiig,Chuck E. Cheese's,Cleveland,Pizza,5,0.0,52.1,0.1,0.0,15.7
GREUapStr7mD3L528tefVQ,Zoss,Cleveland,Other,25,0.0,52.1,0.4,0.0,15.7
HCL73X2aBGmJ5C0Ynqihkw,Green Leaf's,Cleveland,Sandwiches,7,0.0,52.1,0.3,0.0,15.7
hlhXDG5GfUUWLduFbbAXzg,Rascal House,Cleveland,Sandwiches,10,0.0,52.1,0.1,0.0,15.7
I6Cjm4e5bg8ywf-FTQ6IZw,Hudson News,Cleveland,Other,6,0.0,52.1,0.2,0.0,15.7
IeMtrPFpMzcUUCWw1q1yAA,Becker's Donuts & Bakery,Cleveland,Other,6,0.0,52.1,0.1,0.0,15.7
ISTwdmgIjeIPan4l-bGtOQ,The Sausage Shoppe,Cleveland,Other,18,0.0,52.1,0.3,0.0,15.7
